Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,Id
18636,1.01,Ideal,D,VS2,62.6,54.0,7602,6.46,6.42,4.03,18635
8216,1.02,Ideal,G,SI2,62.7,57.0,4370,6.44,6.42,4.03,8215
13120,1.01,Ideal,G,SI1,63.1,53.0,5430,6.36,6.42,4.03,13119
8345,1.02,Good,E,SI2,63.3,59.0,4398,6.32,6.42,4.03,8344
19163,1.03,Premium,E,VS1,62.4,58.0,7919,6.5,6.41,4.03,19162
23591,1.02,Ideal,E,IF,62.6,57.0,11605,6.47,6.41,4.03,23590
18879,1.02,Premium,G,VVS2,62.6,59.0,7741,6.46,6.41,4.03,18878
7422,1.02,Premium,I,SI1,62.7,58.0,4227,6.44,6.41,4.03,7421
15826,1.02,Premium,F,VS2,62.7,59.0,6333,6.44,6.41,4.03,15825
8549,1.01,Good,H,SI1,63.1,60.0,4432,6.37,6.41,4.03,8548
16964,1.0,Good,E,VS2,63.1,56.0,6776,6.37,6.41,4.03,16963
17868,1.01,Ideal,F,VS1,63.2,56.0,7209,6.35,6.41,4.03,17867
16651,1.02,Very Good,F,VS2,63.2,57.0,6659,6.34,6.41,4.03,16650
21903,1.01,Very Good,F,IF,63.5,59.0,9972,6.29,6.41,4.03,21902
4691,1.03,Premium,D,SI2,62.3,58.0,3675,6.5,6.4,4.03,4690
14821,1.0,Ideal,G,VS2,62.6,57.0,5967,6.47,6.4,4.03,14820
15977,1.02,Very Good,E,SI1,62.7,60.0,6397,6.45,6.4,4.03,15976
18775,1.02,Premium,F,VS1,62.8,58.0,7677,6.44,6.4,4.03,18774
8827,1.02,Ideal,E,SI2,62.8,55.0,4478,6.43,6.4,4.03,8826
12995,1.02,Ideal,F,SI1,62.8,55.0,5398,6.43,6.4,4.03,12994
14905,1.01,Good,G,VS2,63.1,59.0,5999,6.37,6.4,4.03,14904
18505,1.02,Good,D,VS2,63.2,58.0,7539,6.36,6.4,4.03,18504
5764,1.01,Premium,J,VVS2,62.7,59.0,3897,6.46,6.39,4.03,5763
2247,1.02,Ideal,I,VS2,62.8,57.0,3148,6.45,6.39,4.03,2246
13115,1.02,Premium,E,SI1,62.8,58.0,5429,6.45,6.39,4.03,13114
3464,1.06,Premium,J,SI2,62.9,59.0,3391,6.43,6.39,4.03,3463
13513,1.01,Premium,D,SI1,62.9,59.0,5543,6.43,6.39,4.03,13512
12654,1.0,Good,E,SI1,63.2,57.0,5299,6.36,6.39,4.03,12653
14868,1.01,Good,H,VVS2,63.3,57.0,5988,6.35,6.39,4.03,14867
11589,1.01,Very Good,I,VS1,63.4,57.0,5041,6.32,6.39,4.03,11588
10297,1.01,Good,F,SI1,63.5,59.0,4759,6.3,6.39,4.03,10296
21506,1.03,Ideal,F,VVS1,62.6,57.0,9598,6.49,6.38,4.03,21505
10501,1.02,Ideal,E,SI2,62.9,57.0,4798,6.44,6.38,4.03,10500
18835,1.03,Premium,D,VS2,62.9,59.0,7718,6.43,6.38,4.03,18834
13901,1.0,Ideal,F,SI1,63.0,56.0,5656,6.41,6.38,4.03,13900
14925,1.02,Very Good,F,VS2,63.3,58.0,6007,6.36,6.38,4.03,14924
9545,1.0,Good,D,SI2,63.3,56.0,4620,6.35,6.38,4.03,9544
15990,1.01,Good,E,VS2,63.3,58.0,6399,6.35,6.38,4.03,15989
9240,1.01,Good,H,SI1,63.4,58.0,4559,6.34,6.38,4.03,9239
8172,1.01,Very Good,E,SI2,63.5,55.0,4363,6.32,6.38,4.03,8171
9546,1.0,Good,E,SI2,63.5,56.0,4620,6.31,6.38,4.03,9545
7095,1.01,Good,F,SI2,63.7,59.0,4166,6.28,6.38,4.03,7094
4019,1.02,Ideal,I,SI2,62.9,56.0,3521,6.45,6.37,4.03,4018
8355,1.02,Premium,F,SI2,63.0,58.0,4398,6.43,6.37,4.03,8354
6489,1.03,Very Good,G,SI2,63.1,58.0,4060,6.41,6.37,4.03,6488
9009,1.01,Very Good,H,SI1,63.1,60.0,4513,6.41,6.37,4.03,9008
10964,1.03,Very Good,G,SI1,63.1,58.0,4903,6.41,6.37,4.03,10963
15208,1.01,Very Good,G,VS2,63.1,59.0,6108,6.4,6.37,4.03,15207
14799,1.01,Good,E,VS2,63.4,56.0,5954,6.35,6.37,4.03,14798
8311,1.0,Good,H,SI1,63.4,56.0,4389,6.34,6.37,4.03,8310
8680,1.01,Good,D,SI2,63.5,61.0,4457,6.33,6.37,4.03,8679
10853,1.01,Very Good,H,SI1,63.6,56.0,4873,6.31,6.37,4.03,10852
10941,1.01,Good,F,SI1,63.6,58.0,4899,6.31,6.37,4.03,10940
6875,1.01,Very Good,I,VS1,63.1,56.0,4129,6.42,6.36,4.03,6874
11562,1.01,Very Good,H,VS2,63.1,56.0,5034,6.41,6.36,4.03,11561
18778,1.02,Very Good,D,VS2,63.2,58.0,7677,6.4,6.36,4.03,18777
12987,1.0,Very Good,E,SI1,63.2,57.0,5396,6.39,6.36,4.03,12986
16679,1.01,Good,E,VS2,63.5,58.0,6666,6.34,6.36,4.03,16678
14872,1.01,Good,F,VS2,63.6,59.0,5988,6.32,6.36,4.03,14871
7197,1.01,Very Good,I,SI1,63.6,58.0,4189,6.31,6.36,4.03,7196
17302,1.01,Good,F,VVS2,63.6,60.0,6932,6.31,6.36,4.03,17301
20655,1.01,Good,D,VVS2,63.7,57.0,8943,6.29,6.36,4.03,20654
8986,1.04,Very Good,F,SI2,63.1,60.0,4508,6.42,6.35,4.03,8985
9099,1.01,Very Good,I,SI1,63.2,54.0,4525,6.41,6.35,4.03,9098
13679,1.02,Very Good,D,SI1,63.3,58.0,5598,6.39,6.35,4.03,13678
9995,1.0,Very Good,D,SI2,63.3,56.0,4704,6.38,6.35,4.03,9994
16287,1.01,Very Good,E,VS2,63.3,58.0,6516,6.38,6.35,4.03,16286
17965,1.0,Good,E,VS1,63.6,59.0,7260,6.32,6.35,4.03,17964
5525,1.01,Good,G,SI2,63.7,58.0,3852,6.31,6.35,4.03,5524
11693,1.01,Very Good,J,VVS2,63.7,57.0,5067,6.31,6.35,4.03,11692
12205,1.01,Very Good,G,SI1,63.7,60.0,5192,6.31,6.35,4.03,12204
4544,1.0,Very Good,I,SI1,63.3,54.0,3640,6.39,6.34,4.03,4543
9026,1.0,Very Good,I,VS1,63.3,55.0,4516,6.39,6.34,4.03,9025
9645,1.0,Very Good,I,VS1,63.3,55.0,4641,6.39,6.34,4.03,9644
11427,1.01,Very Good,E,SI1,63.4,59.0,5002,6.38,6.34,4.03,11426
8780,1.0,Very Good,H,SI1,63.4,56.0,4469,6.37,6.34,4.03,8779
13079,1.01,Good,H,VS1,63.8,59.0,5416,6.3,6.34,4.03,13078
9672,1.0,Good,E,SI1,63.9,55.0,4646,6.28,6.34,4.03,9671
14670,1.0,Good,G,VS1,63.9,55.0,5920,6.28,6.34,4.03,14669
16330,1.01,Very Good,F,VS2,63.3,57.0,6533,6.41,6.33,4.03,16329
9485,1.02,Very Good,H,VS2,63.3,55.0,4604,6.4,6.33,4.03,9484
8458,1.03,Very Good,G,SI2,63.5,56.0,4413,6.37,6.33,4.03,8457
9145,1.01,Very Good,D,SI2,63.5,61.0,4538,6.37,6.33,4.03,9144
6005,1.01,Good,D,SI2,63.6,61.0,3959,6.35,6.33,4.03,6004
16130,1.02,Very Good,D,VS2,63.9,59.0,6447,6.29,6.33,4.03,16129
8126,1.02,Very Good,J,VS2,63.9,57.9,4354,6.28,6.33,4.03,8125
15219,1.01,Good,G,VS2,64.0,59.0,6109,6.27,6.33,4.03,15218
15967,1.0,Good,D,VS2,64.1,58.0,6389,6.24,6.33,4.03,15966
2818,1.0,Very Good,I,VS2,63.2,58.0,3265,6.43,6.32,4.03,2817
8837,1.02,Very Good,E,SI2,63.3,59.0,4478,6.42,6.32,4.03,8836
4305,1.01,Very Good,H,SI2,63.4,57.0,3592,6.39,6.32,4.03,4304
5556,1.0,Very Good,F,SI2,63.5,55.0,3858,6.37,6.32,4.03,5555
16968,1.0,Very Good,D,VS2,63.5,57.0,6776,6.37,6.32,4.03,16967
18219,1.0,Good,E,VS1,63.6,59.0,7392,6.35,6.32,4.03,18218
11654,1.01,Good,D,SI1,63.9,60.0,5055,6.29,6.32,4.03,11653
12685,1.01,Good,F,SI1,63.9,59.0,5309,6.29,6.32,4.03,12684
8798,1.01,Very Good,D,SI2,63.4,57.0,4472,6.4,6.31,4.03,8797
14082,1.01,Very Good,F,SI1,63.5,57.0,5713,6.38,6.31,4.03,14081
11336,1.01,Good,F,SI1,63.6,58.0,4989,6.37,6.31,4.03,11335
17545,1.01,Good,F,VVS2,63.6,60.0,7059,6.36,6.31,4.03,17544
5869,1.01,Good,G,SI2,63.7,58.0,3923,6.35,6.31,4.03,5868
2819,1.0,Good,J,VVS2,63.7,57.0,3265,6.34,6.31,4.03,2818
8802,1.0,Good,E,SI1,63.8,55.0,4474,6.34,6.31,4.03,8801
3217,1.01,Good,I,SI2,64.1,58.0,3349,6.26,6.31,4.03,3216
15783,1.0,Good,E,VS2,64.1,54.0,6315,6.26,6.31,4.03,15782
10700,1.01,Very Good,F,SI1,63.5,59.0,4846,6.39,6.3,4.03,10699
10649,1.01,Good,H,SI1,63.7,60.0,4836,6.35,6.3,4.03,10648
10587,1.01,Good,D,SI1,64.1,60.0,4821,6.27,6.3,4.03,10586
53693,1.0,Good,F,I1,64.2,59.0,2717,6.26,6.3,4.03,53692
11999,1.01,Good,D,SI1,63.9,60.0,5147,6.32,6.29,4.03,11998
9149,1.01,Good,G,SI1,63.5,64.0,4538,6.41,6.28,4.03,9148
7531,1.01,Good,F,SI2,63.7,59.0,4242,6.38,6.28,4.03,7530
13014,1.0,Good,F,VS2,64.4,56.0,5407,6.23,6.28,4.03,13013
10976,1.01,Good,D,SI1,64.1,60.0,4909,6.3,6.27,4.03,10975
6203,1.02,Good,I,SI1,64.2,53.0,3998,6.3,6.26,4.03,6202
13851,1.0,Good,G,VS2,64.0,56.0,5645,6.33,6.25,4.03,13850
7755,0.98,Fair,G,SI1,64.4,56.0,4281,6.33,6.24,4.03,7754
5595,1.01,Fair,H,SI1,64.5,59.0,3869,6.27,6.23,4.03,5594
14290,1.01,Fair,F,VS2,65.1,59.0,5784,6.17,6.21,4.03,14289
8485,1.01,Fair,G,SI1,65.3,58.0,4417,6.14,6.2,4.03,8484
3589,1.0,Fair,J,VS2,65.3,61.0,3422,6.33,6.13,4.03,3588
12787,1.0,Fair,D,SI1,65.5,60.0,5331,6.18,6.12,4.03,12786
51840,0.9,Fair,I,SI2,67.7,61.0,2422,6.04,5.86,4.03,51839
14803,1.19,Very Good,E,SI1,58.0,63.0,5956,6.9,6.97,4.02,14802
19784,1.15,Very Good,G,VVS2,58.4,59.0,8349,6.84,6.92,4.02,19783
18063,1.14,Very Good,F,VS2,58.3,60.0,7293,6.87,6.91,4.02,18062
20974,1.18,Premium,G,VVS2,58.2,62.0,9188,6.92,6.89,4.02,20973
19174,1.14,Very Good,D,VS2,58.7,60.0,7928,6.82,6.88,4.02,19173
19954,1.15,Premium,G,VVS2,58.4,59.0,8501,6.92,6.84,4.02,19953
12448,1.12,Very Good,D,SI2,59.3,59.0,5243,6.76,6.8,4.02,12447
8113,1.13,Premium,H,SI2,59.4,58.0,4350,6.74,6.8,4.02,8112
23625,1.11,Very Good,F,VVS2,59.4,58.0,11650,6.74,6.79,4.02,23624
5536,1.11,Premium,H,SI2,59.3,59.0,3854,6.8,6.76,4.02,5535
13214,1.14,Premium,H,SI1,59.3,59.0,5458,6.8,6.76,4.02,13213
8541,1.13,Premium,H,SI2,59.4,58.0,4430,6.8,6.74,4.02,8540
14968,1.05,Very Good,G,VS2,60.1,55.0,6028,6.65,6.73,4.02,14967
18005,1.09,Very Good,G,VS1,60.0,57.0,7281,6.68,6.71,4.02,18004
22090,1.09,Premium,E,VVS2,59.9,59.0,10111,6.73,6.7,4.02,22089
10871,1.11,Good,D,SI2,60.1,63.0,4877,6.68,6.7,4.02,10870
12675,1.09,Very Good,G,SI1,60.2,60.0,5305,6.66,6.7,4.02,12674
14477,1.09,Very Good,H,VS1,60.2,61.0,5845,6.66,6.7,4.02,14476
7918,1.09,Ideal,I,SI2,60.3,57.0,4315,6.64,6.7,4.02,7917
16212,1.07,Ideal,H,VS1,60.2,59.0,6479,6.66,6.69,4.02,16211
10791,1.07,Very Good,G,SI1,60.5,62.0,4861,6.6,6.69,4.02,10790
13955,1.09,Premium,H,VS2,60.0,56.0,5677,6.73,6.68,4.02,13954
22072,1.07,Ideal,F,VVS2,60.3,55.0,10093,6.65,6.68,4.02,22071
8661,1.08,Ideal,H,SI2,60.4,57.0,4455,6.63,6.68,4.02,8660
16087,1.08,Ideal,H,SI1,60.5,57.0,6426,6.63,6.67,4.02,16086
9687,1.06,Premium,E,SI2,60.5,60.0,4652,6.61,6.67,4.02,9686
9840,1.1,Good,F,SI2,60.5,61.0,4674,6.61,6.67,4.02,9839
13000,1.09,Premium,G,SI1,60.2,60.0,5402,6.7,6.66,4.02,12999
14793,1.09,Premium,H,VS1,60.2,61.0,5951,6.7,6.66,4.02,14792
9561,1.06,Ideal,H,SI2,60.6,55.0,4622,6.62,6.65,4.02,9560
11528,1.07,Ideal,F,SI2,60.7,56.9,5027,6.62,6.65,4.02,11527
14186,1.08,Ideal,H,SI1,60.6,59.0,5756,6.61,6.65,4.02,14185
19554,1.11,Very Good,G,SI1,60.7,59.0,8184,6.6,6.65,4.02,19553
20658,1.05,Ideal,G,VVS1,60.7,55.0,8946,6.6,6.65,4.02,20657
16223,1.05,Ideal,G,VS2,60.8,57.0,6486,6.58,6.65,4.02,16222
18275,1.09,Premium,G,VS1,60.2,61.0,7422,6.71,6.64,4.02,18274
19870,1.09,Ideal,F,VS1,60.6,57.0,8422,6.62,6.64,4.02,19869
18617,1.06,Ideal,G,VS1,60.7,56.0,7594,6.6,6.64,4.02,18616
12119,1.09,Good,F,SI2,60.8,61.4,5167,6.59,6.64,4.02,12118
9430,1.05,Ideal,F,SI2,60.9,56.0,4591,6.56,6.64,4.02,9429
8793,1.06,Very Good,D,SI2,60.9,58.0,4471,6.57,6.63,4.02,8792
12316,1.11,Good,I,VVS2,60.1,64.0,5221,6.73,6.62,4.02,12315
12118,1.07,Ideal,I,VS2,60.6,59.0,5167,6.64,6.62,4.02,12117
11998,1.06,Ideal,E,SI2,60.9,57.0,5147,6.58,6.62,4.02,11997
8914,1.05,Ideal,I,SI1,61.0,57.0,4494,6.55,6.62,4.02,8913
15972,1.02,Ideal,F,VS2,61.0,56.0,6393,6.55,6.62,4.02,15971
8143,1.08,Premium,I,SI1,60.5,60.0,4355,6.67,6.61,4.02,8142
10190,1.06,Premium,E,SI2,60.5,60.0,4737,6.67,6.61,4.02,10189
7932,1.08,Premium,G,SI2,60.7,60.0,4318,6.64,6.61,4.02,7931
10324,1.07,Premium,H,SI1,60.7,60.0,4764,6.64,6.61,4.02,10323
11309,1.06,Premium,H,SI1,61.0,58.0,4984,6.57,6.61,4.02,11308
7043,1.06,Very Good,G,SI2,61.1,62.0,4162,6.55,6.61,4.02,7042
4678,1.05,Premium,F,SI2,61.1,59.0,3672,6.54,6.61,4.02,4677
19680,1.06,Ideal,G,VS1,61.1,57.0,8285,6.54,6.61,4.02,19679
14781,1.03,Very Good,D,SI1,61.2,54.0,5948,6.53,6.61,4.02,14780
11168,1.07,Premium,G,SI1,60.5,62.0,4949,6.69,6.6,4.02,11167
4314,1.07,Ideal,G,SI2,60.8,57.0,3595,6.62,6.6,4.02,4313
11992,1.04,Ideal,F,SI1,61.2,56.0,5145,6.54,6.6,4.02,11991
22187,1.07,Ideal,E,VVS2,61.3,56.0,10222,6.53,6.6,4.02,22186
23204,1.06,Ideal,D,VVS2,61.1,56.0,11209,6.58,6.59,4.02,23203
16403,1.06,Ideal,G,VS2,61.1,57.0,6548,6.56,6.59,4.02,16402
8503,1.04,Ideal,I,SI1,61.4,55.0,4423,6.5,6.59,4.02,8502
15329,1.09,Premium,G,VS2,60.6,62.0,6153,6.68,6.58,4.02,15328
16526,1.05,Ideal,G,VS2,60.8,57.0,6604,6.65,6.58,4.02,16525
19209,1.07,Premium,D,VS2,60.9,59.0,7954,6.63,6.58,4.02,19208
7132,1.08,Premium,J,SI1,61.0,60.0,4173,6.62,6.57,4.02,7131
11747,1.06,Premium,H,SI1,61.0,58.0,5075,6.61,6.57,4.02,11746
20875,1.06,Ideal,E,VS2,61.3,57.0,9092,6.54,6.57,4.02,20874
8754,1.03,Very Good,G,SI2,61.4,54.0,4466,6.52,6.57,4.02,8753
20923,1.05,Ideal,F,VVS2,61.5,57.0,9138,6.51,6.57,4.02,20922
3104,1.06,Ideal,G,SI2,61.0,56.0,3321,6.62,6.56,4.02,3103
16746,1.06,Ideal,G,VS2,61.1,57.0,6667,6.59,6.56,4.02,16745
24690,1.05,Ideal,F,IF,61.7,56.0,13060,6.48,6.56,4.02,24689
23189,1.06,Ideal,F,IF,61.0,57.0,11195,6.64,6.55,4.02,23188
7483,1.06,Premium,G,SI2,61.1,62.0,4238,6.61,6.55,4.02,7482
18725,1.05,Premium,G,VS1,61.1,59.0,7644,6.6,6.55,4.02,18724
17125,1.04,Ideal,G,VS1,61.5,55.0,6831,6.54,6.55,4.02,17124
8815,1.02,Ideal,H,SI1,61.6,56.0,4476,6.51,6.55,4.02,8814
9504,1.03,Ideal,H,SI2,61.6,54.0,4611,6.51,6.55,4.02,9503
16561,1.04,Ideal,G,VS2,61.6,55.0,6617,6.51,6.55,4.02,16560
20233,1.01,Ideal,G,VVS2,61.6,54.0,8662,6.51,6.55,4.02,20232
12487,1.05,Very Good,D,SI1,61.6,61.0,5255,6.5,6.55,4.02,12486
21623,1.06,Ideal,E,VVS2,61.0,57.0,9712,6.63,6.54,4.02,21622
8443,1.05,Ideal,H,SI2,61.2,57.0,4410,6.59,6.54,4.02,8442
9749,1.04,Ideal,I,SI1,61.3,57.0,4659,6.57,6.54,4.02,9748
12094,1.04,Ideal,E,SI2,61.6,55.0,5163,6.51,6.54,4.02,12093
12231,1.05,Very Good,G,SI1,61.6,57.0,5197,6.51,6.54,4.02,12230
16154,1.04,Ideal,H,SI1,61.6,55.0,6458,6.51,6.54,4.02,16153
17421,1.05,Ideal,G,VS2,61.6,59.0,6981,6.51,6.54,4.02,17420
9294,1.06,Very Good,E,SI2,61.7,62.0,4570,6.5,6.54,4.02,9293
21310,1.04,Ideal,G,VVS2,61.7,56.0,9465,6.5,6.54,4.02,21309
8099,1.04,Ideal,I,SI1,61.7,57.0,4344,6.49,6.54,4.02,8098
8736,1.04,Ideal,H,SI2,61.7,57.0,4461,6.49,6.54,4.02,8735
17733,1.03,Ideal,F,VS1,61.7,56.0,7137,6.49,6.54,4.02,17732
20157,1.03,Ideal,D,VS1,61.8,56.0,8612,6.46,6.54,4.02,20156
15069,1.03,Premium,D,SI1,61.2,54.0,6056,6.61,6.53,4.02,15068
17669,1.06,Premium,E,VS2,61.4,60.0,7123,6.57,6.53,4.02,17668
8749,1.06,Very Good,H,SI2,61.7,59.5,4465,6.51,6.53,4.02,8748
8335,1.03,Ideal,J,SI1,61.7,56.0,4395,6.49,6.53,4.02,8334
9191,1.04,Ideal,F,SI2,61.8,56.0,4547,6.49,6.53,4.02,9190
17866,1.04,Ideal,E,SI1,61.8,56.0,7208,6.49,6.53,4.02,17865
4991,1.06,Premium,J,SI2,61.3,60.0,3740,6.59,6.52,4.02,4990
10854,1.03,Ideal,G,SI2,61.8,55.0,4873,6.5,6.52,4.02,10853
18356,1.04,Ideal,G,VS1,61.8,56.0,7467,6.5,6.52,4.02,18355
21869,1.03,Ideal,E,VVS2,61.7,54.0,9932,6.49,6.52,4.02,21868
6757,1.06,Ideal,I,SI2,61.9,59.0,4103,6.47,6.52,4.02,6756
17095,1.04,Premium,G,VS1,61.5,61.0,6814,6.56,6.51,4.02,17094
9194,1.06,Ideal,H,SI2,61.7,60.0,4547,6.53,6.51,4.02,9193
11927,1.04,Ideal,E,SI2,61.9,57.0,5125,6.48,6.51,4.02,11926
16066,1.01,Ideal,F,VS2,62.0,56.0,6416,6.46,6.51,4.02,16065
12833,1.05,Premium,D,SI1,61.6,61.0,5351,6.55,6.5,4.02,12832
9725,1.06,Premium,E,SI2,61.7,62.0,4654,6.54,6.5,4.02,9724
12828,1.05,Ideal,F,SI2,61.9,56.0,5347,6.48,6.5,4.02,12827
7795,1.04,Very Good,I,SI1,62.0,57.0,4290,6.47,6.5,4.02,7794
14832,1.03,Ideal,F,SI1,62.0,56.0,5974,6.47,6.5,4.02,14831
13062,1.03,Ideal,E,SI1,62.0,55.0,5411,6.46,6.5,4.02,13061
22570,1.03,Ideal,F,VVS1,62.1,56.3,10619,6.43,6.5,4.02,22569
21354,1.02,Very Good,E,VVS1,62.6,56.0,9498,6.35,6.5,4.02,21353
1415,1.06,Premium,I,SI2,61.5,57.0,2968,6.57,6.49,4.02,1414
6009,1.04,Premium,I,SI2,61.6,56.0,3960,6.56,6.49,4.02,6008
9181,1.04,Ideal,H,SI2,61.7,57.0,4543,6.54,6.49,4.02,9180
9598,1.04,Ideal,F,SI2,61.8,56.0,4630,6.53,6.49,4.02,9597
13298,1.03,Premium,D,SI1,61.8,57.0,5491,6.53,6.49,4.02,13297
16799,1.06,Ideal,H,VVS2,61.8,60.0,6698,6.52,6.49,4.02,16798
4356,1.04,Premium,J,SI2,62.0,59.0,3603,6.47,6.49,4.02,4355
21129,1.03,Ideal,F,VVS2,62.4,55.6,9290,6.44,6.49,4.02,21128
11326,1.02,Ideal,G,SI1,62.2,57.0,4988,6.43,6.49,4.02,11325
15592,1.04,Ideal,H,VS1,62.2,56.6,6255,6.43,6.49,4.02,15591
4149,1.04,Very Good,H,SI2,62.4,58.0,3546,6.4,6.49,4.02,4148
16482,1.05,Ideal,G,VS2,61.8,57.0,6586,6.53,6.48,4.02,16481
51128,1.05,Premium,I,I1,61.8,56.0,2339,6.53,6.48,4.02,51127
15408,1.02,Ideal,G,VS2,61.9,53.0,6169,6.5,6.48,4.02,15407
9801,1.04,Ideal,F,SI2,62.1,57.0,4668,6.46,6.48,4.02,9800
10493,1.04,Ideal,F,SI2,62.2,56.0,4797,6.45,6.48,4.02,10492
8562,1.02,Premium,G,SI1,62.2,58.0,4435,6.44,6.48,4.02,8561
7643,1.03,Very Good,H,SI2,62.3,57.0,4268,6.43,6.48,4.02,7642
15093,1.01,Premium,F,VS1,62.6,58.0,6066,6.37,6.48,4.02,15092
4643,1.04,Premium,J,SI2,62.0,59.0,3669,6.49,6.47,4.02,4642
18593,1.02,Very Good,F,VS1,62.4,58.0,7587,6.42,6.47,4.02,18592
15445,1.0,Very Good,F,VS2,62.9,59.0,6183,6.4,6.47,4.02,15444
23052,1.01,Ideal,D,VVS2,62.3,53.0,11082,6.4,6.47,4.02,23051
8958,1.02,Ideal,G,SI2,62.4,54.0,4501,6.39,6.47,4.02,8957
13677,1.02,Very Good,H,VS1,62.8,59.0,5598,6.34,6.47,4.02,13676
16589,1.02,Premium,F,VS2,61.8,56.0,6626,6.54,6.46,4.02,16588
16335,1.01,Ideal,F,VS2,62.0,56.0,6533,6.51,6.46,4.02,16334
16221,1.03,Premium,F,VS2,62.0,58.0,6484,6.5,6.46,4.02,16220
10281,1.04,Ideal,F,SI2,62.1,57.0,4754,6.48,6.46,4.02,10280
10239,1.02,Ideal,H,SI1,62.5,57.0,4746,6.41,6.46,4.02,10238
10829,1.02,Ideal,H,SI2,62.4,55.0,4870,6.41,6.46,4.02,10828
15760,1.02,Premium,G,VS2,62.5,58.0,6301,6.41,6.46,4.02,15759
15811,1.01,Very Good,G,VS1,62.7,56.0,6326,6.36,6.46,4.02,15810
26078,1.02,Very Good,D,IF,62.7,57.0,15306,6.36,6.46,4.02,26077
13584,1.05,Premium,F,SI1,61.8,56.0,5557,6.55,6.45,4.02,13583
13692,1.01,Premium,F,SI1,61.9,56.0,5599,6.53,6.45,4.02,13691
4169,1.04,Ideal,I,SI2,61.9,56.0,3553,6.51,6.45,4.02,4168
4634,1.03,Premium,F,SI2,62.2,60.0,3668,6.47,6.45,4.02,4633
11547,1.01,Ideal,H,SI1,62.3,55.0,5029,6.46,6.45,4.02,11546
12289,1.02,Very Good,H,VS2,62.5,56.0,5217,6.42,6.45,4.02,12288
7759,1.03,Very Good,F,SI1,62.5,59.0,4282,6.41,6.45,4.02,7758
10677,1.0,Ideal,I,VS2,62.4,52.0,4841,6.41,6.45,4.02,10676
15886,1.02,Ideal,G,VS2,62.5,57.0,6352,6.41,6.45,4.02,15885
17894,1.0,Ideal,G,VS1,62.5,54.0,7223,6.41,6.45,4.02,17893
7494,1.01,Ideal,I,VS2,62.6,54.0,4239,6.4,6.45,4.02,7493
14359,1.02,Very Good,E,SI1,62.6,58.0,5814,6.4,6.45,4.02,14358
6976,1.02,Premium,F,SI2,62.7,59.0,4151,6.38,6.45,4.02,6975
16073,1.02,Ideal,G,VS2,62.8,57.0,6418,6.36,6.45,4.02,16072
10979,1.01,Ideal,H,VS2,62.1,54.0,4909,6.5,6.44,4.02,10978
15985,1.02,Premium,G,VS2,62.1,58.0,6397,6.5,6.44,4.02,15984
12658,1.04,Premium,F,SI1,62.2,60.0,5300,6.48,6.44,4.02,12657
15108,1.03,Premium,E,VS2,62.5,59.0,6072,6.42,6.44,4.02,15107
6624,1.02,Very Good,I,SI2,62.6,56.0,4084,6.41,6.44,4.02,6623
11520,1.03,Very Good,G,SI1,62.6,56.0,5024,6.41,6.44,4.02,11519
15854,1.02,Ideal,E,SI1,62.6,57.0,6342,6.41,6.44,4.02,15853
17357,1.01,Ideal,G,VS2,62.6,56.0,6964,6.41,6.44,4.02,17356
16495,1.02,Ideal,G,VS2,62.6,56.0,6591,6.4,6.44,4.02,16494
19778,1.02,Ideal,D,VS1,62.6,57.0,8347,6.4,6.44,4.02,19777
16211,1.02,Ideal,F,VS2,62.7,56.0,6479,6.39,6.44,4.02,16210
14993,1.01,Ideal,F,SI1,62.7,54.0,6039,6.38,6.44,4.02,14992
16873,1.02,Ideal,E,VS2,62.7,56.0,6732,6.38,6.44,4.02,16872
6599,1.0,Very Good,F,SI2,62.8,57.0,4081,6.37,6.44,4.02,6598
4656,1.04,Ideal,H,SI2,62.0,57.0,3669,6.53,6.43,4.02,4655
4983,1.03,Ideal,J,SI1,62.3,57.0,3738,6.48,6.43,4.02,4982
9767,1.02,Ideal,F,SI2,62.4,55.0,4662,6.46,6.43,4.02,9766
14184,1.0,Ideal,D,SI1,62.7,56.0,5755,6.39,6.43,4.02,14183
23646,1.03,Very Good,D,VVS2,62.7,58.0,11677,6.39,6.43,4.02,23645
11104,1.02,Very Good,H,SI1,62.8,58.0,4932,6.37,6.43,4.02,11103
16229,1.01,Very Good,E,VS2,62.9,57.0,6488,6.37,6.43,4.02,16228
19245,1.0,Ideal,G,VVS2,62.8,57.0,7979,6.37,6.43,4.02,19244
21327,1.01,Very Good,F,VVS1,62.8,59.0,9474,6.37,6.43,4.02,21326
8347,1.02,Very Good,E,SI2,62.9,56.0,4398,6.36,6.43,4.02,8346
7370,1.01,Good,F,SI2,63.2,58.0,4221,6.3,6.43,4.02,7369
15774,1.03,Premium,F,VS2,62.4,58.0,6307,6.47,6.42,4.02,15773
20166,1.01,Very Good,G,IF,62.8,57.0,8621,6.39,6.42,4.02,20165
18472,1.0,Ideal,G,VVS2,62.8,53.9,7520,6.37,6.42,4.02,18471
5885,1.02,Very Good,I,SI1,62.9,58.0,3927,6.36,6.42,4.02,5884
7578,1.0,Very Good,F,SI2,62.9,56.0,4255,6.36,6.42,4.02,7577
14666,1.01,Very Good,G,VS2,63.0,57.0,5919,6.35,6.42,4.02,14665
